AdjEM,AdjOE,AdjDE,AdjTempo,Season,TeamID
34.022,121.374,87.3522,73.9016,2002,1181
22.8018,116.213,93.4116,71.0877,2003,1181
31.7279,120.027,88.29899999999999,67.6352,2004,1181
28.6957,117.435,88.7397,68.6081,2005,1181
28.5656,121.189,92.6239,69.6792,2006,1181
23.6432,112.973,89.3301,63.6919,2007,1181
27.6285,117.443,89.8149,70.9709,2008,1181
25.3284,117.869,92.541,65.5211,2009,1181
31.5489,119.296,87.7467,64.9637,2010,1181
29.5475,118.637,89.0891,69.1256,2011,1181
20.8659,117.90899999999999,97.04299999999999,65.6315,2012,1181
26.724,119.646,92.9223,66.0764,2013,1181
25.3098,124.75,99.4399,64.8311,2014,1181
29.3074,124.25299999999999,94.9453,65.6368,2015,1181
22.0532,121.786,99.7328,67.5008,2016,1181
25.0887,120.988,95.8991,67.9699,2017,1181
29.1348,122.602,93.46700000000001,70.0021,2018,1181
31.9593,120.204,88.2449,72.2812,2019,1181
30.8442,117.448,86.6033,66.9485,2002,1153
15.3334,105.459,90.1252,66.3686,2003,1153
23.8562,115.74,91.8837,67.1173,2004,1153
20.1864,112.199,92.0126,68.4596,2005,1153
14.1134,110.262,96.1488,67.8694,2006,1153
1.73823,103.488,101.75,64.3032,2007,1153
6.115880000000001,104.454,98.3385,62.89,2008,1153
8.66044,108.292,99.6321,62.8679,2009,1153
12.853,106.323,93.4698,64.2938,2010,1153
19.6039,109.822,90.21799999999999,63.2667,2011,1153
15.1423,109.258,94.1152,61.9205,2012,1153
15.5856,105.794,90.2087,62.2632,2013,1153
19.0788,109.197,90.1186,61.2764,2014,1153
14.2488,108.353,94.1045,59.2099,2015,1153
17.1593,110.035,92.8755,64.1147,2016,1153
22.3165,114.215,91.8982,63.7687,2017,1153
26.9966,113.155,86.15799999999999,64.6798,2018,1153
16.1545,111.171,95.0163,63.3006,2019,1153
27.7883,118.1,90.3113,77.6019,2002,1242
27.1016,114.00299999999999,86.9009,72.6511,2003,1242
18.1966,110.65,92.4539,69.4727,2004,1242
23.935,116.11200000000001,92.1767,66.4302,2005,1242
24.1225,110.301,86.1782,67.4558,2006,1242
28.2605,115.098,86.837,68.0793,2007,1242
33.9647,121.43299999999999,87.4681,66.8546,2008,1242
23.1309,114.807,91.6765,66.4233,2009,1242
32.5121,119.854,87.3419,66.6569,2010,1242
28.7018,119.505,90.8029,68.9821,2011,1242
26.918000000000003,116.066,89.1479,65.9779,2012,1242
25.4211,113.25299999999999,87.8314,65.5441,2013,1242
25.4011,119.97399999999999,94.5731,66.8907,2014,1242
23.7421,114.271,90.5293,66.6617,2015,1242
29.804000000000002,120.37899999999999,90.575,68.811,2016,1242
25.975,120.833,94.8585,70.2533,2017,1242
23.2388,120.93299999999999,97.6938,68.4279,2018,1242
20.7494,112.885,92.1354,69.9998,2019,1242
26.8534,118.15100000000001,91.2974,73.3263,2002,1268
21.493000000000002,110.916,89.4227,71.7698,2003,1268
20.2142,110.26,90.0455,71.3662,2004,1268
14.8544,110.66,95.8054,73.88600000000001,2005,1268
13.6419,107.75399999999999,94.1124,71.6183,2006,1268
22.3158,112.48299999999999,90.1675,71.105,2007,1268
11.8327,107.07600000000001,95.2435,69.5264,2008,1268
13.2883,108.705,95.4167,65.5865,2009,1268
22.7026,117.59899999999999,94.8962,68.1243,2010,1268
15.1843,109.06200000000001,93.8781,70.0358,2011,1268
3.7645800000000005,106.499,102.734,65.4543,2012,1268
13.3397,106.829,93.48899999999999,65.4711,2013,1268
14.2404,109.08,94.8391,67.6454,2014,1268
16.1924,111.125,94.9328,63.7514,2015,1268
20.7136,116.294,95.5806,67.2907,2016,1268
14.838,113.565,98.7271,67.0658,2017,1268
14.6641,114.103,99.4389,66.2237,2018,1268
19.9801,113.946,93.96600000000001,65.6956,2019,1268
25.7176,115.387,89.6694,69.5612,2002,1196
23.6341,117.32700000000001,93.6932,65.2411,2003,1196
19.9244,117.63,97.7056,66.1367,2004,1196
24.8756,117.796,92.9202,64.8327,2005,1196
23.9172,116.023,92.1054,66.9181,2006,1196
28.8619,120.927,92.0656,64.9276,2007,1196
13.0163,115.814,102.79700000000001,64.2035,2008,1196
16.1061,114.708,98.6018,65.2533,2009,1196
14.9939,112.43299999999999,97.4388,63.5599,2010,1196
19.5245,114.555,95.0304,62.5758,2011,1196
20.2909,120.271,99.98,63.4917,2012,1196
31.9831,118.162,86.1792,60.6898,2013,1196
27.8106,116.21600000000001,88.4056,61.5519,2014,1196
15.5061,106.976,91.4696,62.523,2015,1196
15.9988,109.425,93.4261,69.0396,2016,1196
26.3891,115.851,89.4618,68.8208,2017,1196
18.7137,115.14,96.4262,66.7986,2018,1196
18.3178,110.318,91.9997,62.7575,2019,1196
24.8637,113.306,88.4422,65.8584,2002,1328
23.4861,112.913,89.4266,62.6863,2003,1328
10.7342,103.913,93.1792,63.7432,2004,1328
23.6343,115.786,92.1522,64.7668,2005,1328
14.8143,113.21,98.3959,61.5858,2006,1328
14.0647,107.541,93.4765,62.2965,2007,1328
15.0751,109.47399999999999,94.3986,62.5674,2008,1328
23.2882,117.928,94.6403,66.283,2009,1328
6.7313,109.64299999999999,102.912,64.8331,2010,1328
2.49573,104.14200000000001,101.646,64.5625,2011,1328
6.76237,105.134,98.37200000000001,65.8353,2012,1328
14.3172,111.40899999999999,97.0916,64.6503,2013,1328
18.4058,117.88600000000001,99.4806,69.9669,2014,1328
24.1001,111.785,87.6854,66.9861,2015,1328
24.849,117.285,92.4357,69.8681,2016,1328
11.0431,107.292,96.249,69.8619,2017,1328
14.419,115.12799999999999,100.709,75.8225,2018,1328
15.5475,109.53200000000001,93.9849,68.7492,2019,1328
24.1236,119.92399999999999,95.8006,70.5594,2002,1332
14.3485,112.49799999999999,98.1497,71.0944,2003,1332
9.41757,111.82,102.40299999999999,68.702,2004,1332
7.00506,107.13600000000001,100.131,66.317,2005,1332
10.6872,111.31200000000001,100.625,63.3064,2006,1332
19.7274,117.20700000000001,97.4793,65.5537,2007,1332
16.6554,119.29,102.634,64.9184,2008,1332
0.40988900000000006,103.87700000000001,103.46799999999999,67.5506,2009,1332
4.33442,105.59100000000001,101.256,65.2431,2010,1332
6.7130399999999995,105.584,98.8705,66.3777,2011,1332
10.3255,111.15299999999999,100.82700000000001,65.5117,2012,1332
14.8613,105.529,90.6673,67.0931,2013,1332
18.783,118.258,99.4749,67.8101,2014,1332
13.1844,114.45700000000001,101.273,66.1195,2015,1332
22.7847,119.63,96.8455,68.0532,2016,1332
23.8276,117.728,93.9002,66.7169,2017,1332
10.5677,110.876,100.30799999999999,66.7027,2018,1332
15.1644,107.83200000000001,92.66799999999999,64.1339,2019,1332
22.9213,112.595,89.6736,64.7779,2002,1231
14.5633,113.046,98.4831,63.9859,2003,1231
5.93458,104.479,98.5445,64.3313,2004,1231
11.7692,109.834,98.0653,61.7055,2005,1231
16.6049,109.12299999999999,92.5182,65.9344,2006,1231
21.0657,116.37200000000001,95.3063,64.4417,2007,1231
19.5064,114.36200000000001,94.8557,65.6213,2008,1231
-4.16299,98.5931,102.756,64.7284,2009,1231
-1.27711,101.17299999999999,102.45,67.012,2010,1231
8.00905,109.235,101.226,65.0455,2011,1231
22.5388,119.54700000000001,97.0081,66.0427,2012,1231
29.9242,122.48200000000001,92.5582,65.7072,2013,1231
11.3261,107.198,95.8718,67.2582,2014,1231
13.8074,119.285,105.478,66.0482,2015,1231
22.7957,120.855,98.0589,67.7325,2016,1231
15.1429,116.585,101.44200000000001,68.2292,2017,1231
10.3979,109.728,99.3296,66.5953,2018,1231
15.2833,110.23100000000001,94.9474,66.4982,2019,1231
22.2615,113.29799999999999,91.0361,64.5763,2002,1266
21.2188,118.833,97.6141,65.6828,2003,1266
5.92477,111.75399999999999,105.829,64.3426,2004,1266
7.3626,111.26,103.898,61.3658,2005,1266
15.573,111.896,96.3234,67.6202,2006,1266
17.8501,112.208,94.3579,67.4391,2007,1266
21.8442,113.463,91.6188,66.3008,2008,1266
20.9824,117.05799999999999,96.07600000000001,67.19800000000001,2009,1266
20.4947,114.59899999999999,94.1043,61.8892,2010,1266
18.1301,115.62299999999999,97.4927,66.7571,2011,1266
19.3365,112.42200000000001,93.0852,69.187,2012,1266
18.6549,113.994,95.3386,62.8067,2013,1266
12.0808,109.855,97.7745,64.7082,2014,1266
6.813110000000001,104.835,98.0224,63.4573,2015,1266
7.026789999999999,107.265,100.238,70.033,2016,1266
17.5711,120.943,103.37100000000001,69.9346,2017,1266
13.7406,119.32600000000001,105.585,69.057,2018,1266
18.4109,114.27,95.8589,68.6533,2019,1266
22.1792,112.536,90.3566,67.6361,2002,1246
29.7672,116.802,87.0347,67.5518,2003,1246
24.6321,112.74700000000001,88.1148,66.439,2004,1246
23.9456,112.199,88.25299999999999,67.1865,2005,1246
15.943,113.522,97.5788,63.6485,2006,1246
20.9347,115.72399999999999,94.7893,65.7553,2007,1246
9.70175,106.84899999999999,97.1469,61.9035,2008,1246
14.5319,106.566,92.0341,66.6626,2009,1246
24.9097,114.384,89.4743,67.5908,2010,1246
25.2715,117.76,92.4889,65.932,2011,1246
31.7277,120.566,88.8382,64.0843,2012,1246
13.6524,111.42299999999999,97.7707,65.1251,2013,1246
21.1505,116.20200000000001,95.0512,64.6236,2014,1246
37.4333,121.27,83.8367,61.9696,2015,1246
25.1996,122.508,97.3082,66.9955,2016,1246
27.2664,119.139,91.8728,72.7658,2017,1246
20.4069,116.426,96.01899999999999,68.5818,2018,1246
27.476999999999997,118.35799999999999,90.8807,65.9094,2019,1246
21.9149,114.796,92.8809,68.6908,2002,1228
24.9472,114.14,89.1932,68.2411,2003,1228
19.1845,115.417,96.2329,64.2481,2004,1228
33.3107,122.18,88.8696,64.8528,2005,1228
23.7637,114.309,90.5453,61.3569,2006,1228
17.6003,107.542,89.9416,61.5558,2007,1228
13.722999999999999,107.536,93.8133,60.4286,2008,1228
19.0963,106.425,87.3285,61.8419,2009,1228
14.5312,108.416,93.8851,66.0838,2010,1228
19.5782,112.305,92.727,65.2946,2011,1228
9.47005,104.189,94.7185,63.4355,2012,1228
15.1395,110.49600000000001,95.3564,64.2338,2013,1228
12.7029,106.061,93.3581,61.2461,2014,1228
12.55,107.955,95.4047,64.487,2015,1228
4.15141,106.74,102.588,67.9878,2016,1228
10.5395,107.559,97.0198,66.1911,2017,1228
6.58303,109.865,103.28200000000001,69.8781,2018,1228
8.50048,109.20299999999999,100.70200000000001,70.4644,2019,1228
21.8232,112.82,90.9967,69.4315,2002,1425
6.9413,105.46600000000001,98.5249,73.4241,2003,1425
2.66533,104.277,101.61200000000001,70.611,2004,1425
4.7829,107.845,103.06299999999999,70.3062,2005,1425
6.22693,104.461,98.2336,66.2144,2006,1425
14.4031,109.896,95.4932,66.6094,2007,1425
19.9654,110.663,90.6973,64.6004,2008,1425
17.6587,109.428,91.7696,62.8813,2009,1425
10.9371,96.5881,85.6509,61.7637,2010,1425
14.3669,108.303,93.9363,62.1879,2011,1425
-5.431719999999999,90.3909,95.8226,59.131,2012,1425
6.34696,103.178,96.8315,65.1592,2013,1425
1.89645,103.181,101.285,68.5955,2014,1425
1.30229,100.915,99.6123,67.83,2015,1425
14.7848,113.90100000000001,99.116,71.1914,2016,1425
12.3407,112.508,100.16799999999999,68.8968,2017,1425
15.2876,115.387,100.1,67.4871,2018,1425
7.640560000000001,109.334,101.694,69.4752,2019,1425
21.8199,119.212,97.3917,71.2261,2002,1112
26.4243,115.311,88.8866,73.0165,2003,1112
16.6199,117.959,101.339,73.5393,2004,1112
20.6464,115.596,94.9498,68.98100000000001,2005,1112
15.7758,109.387,93.6111,67.3457,2006,1112
19.2093,119.512,100.303,67.8259,2007,1112
20.2271,116.57700000000001,96.3494,62.8325,2008,1112
16.0133,117.23,101.21700000000001,63.6396,2009,1112
9.28084,108.228,98.947,67.1812,2010,1112
18.8834,115.936,97.0522,65.5658,2011,1112
12.9455,107.729,94.7837,63.5621,2012,1112
20.5305,114.26299999999999,93.7326,64.9417,2013,1112
30.3964,115.193,84.7964,63.1175,2014,1112
32.3143,118.227,85.9123,65.5943,2015,1112
21.8831,117.368,95.4851,68.3189,2016,1112
22.7427,117.585,94.8418,65.6678,2017,1112
19.3692,119.012,99.6425,67.313,2018,1112
6.8244,105.051,98.2265,66.6339,2019,1112
21.0509,116.85700000000001,95.8058,69.5528,2002,1390
14.8974,109.838,94.9404,65.4887,2003,1390
23.0568,112.228,89.1711,64.4998,2004,1390
11.907,106.525,94.6177,67.2084,2005,1390
8.31922,105.738,97.4186,63.6925,2006,1390
12.3543,109.515,97.1603,65.2687,2007,1390
23.9361,113.32799999999999,89.3924,62.7524,2008,1390
13.5622,111.62100000000001,98.0584,66.9922,2009,1390
7.00307,106.1,99.0974,65.9408,2010,1390
6.40311,104.145,97.7415,64.4082,2011,1390
11.4666,105.37799999999999,93.9115,65.4299,2012,1390
14.8458,110.323,95.4774,65.9439,2013,1390
15.9959,113.435,97.4392,65.271,2014,1390
13.9238,113.395,99.4712,64.4446,2015,1390
7.9276800000000005,107.964,100.036,65.719,2016,1390
5.81715,104.775,98.9579,68.2786,2017,1390
8.79546,108.48200000000001,99.6862,70.3617,2018,1390
5.109380000000001,103.38799999999999,98.2791,69.8553,2019,1390
20.8285,116.89200000000001,96.0636,66.4133,2002,1326
8.85695,103.055,94.1978,64.406,2003,1326
-0.0117253,107.134,107.145,63.1336,2004,1326
16.031,109.709,93.6777,65.5455,2005,1326
22.7439,114.31200000000001,91.568,64.7814,2006,1326
28.8677,119.34100000000001,90.4737,64.2281,2007,1326
16.5042,109.39200000000001,92.8876,62.3792,2008,1326
16.4647,113.73100000000001,97.2667,61.9585,2009,1326
25.4713,117.429,91.9581,64.023,2010,1326
32.232,123.64299999999999,91.4115,64.4098,2011,1326
29.9016,117.705,87.8032,65.7505,2012,1326
25.1682,114.48700000000001,89.3191,62.2577,2013,1326
21.6743,109.354,87.6797,64.0434,2014,1326
21.0066,115.31200000000001,94.3058,65.1703,2015,1326
10.5728,107.068,96.4951,67.6974,2016,1326
10.3199,111.319,100.999,67.8637,2017,1326
21.1094,116.15,95.0408,66.3996,2018,1326
15.0331,109.375,94.3414,65.7436,2019,1326
20.0181,114.177,94.1585,67.8101,2002,1104
15.468,110.57,95.1017,65.5541,2003,1104
16.4613,113.39,96.9288,64.999,2004,1104
21.4752,118.554,97.0791,62.9331,2005,1104
11.0491,110.56200000000001,99.5129,63.0621,2006,1104
12.475,113.992,101.51700000000001,64.8798,2007,1104
8.77937,110.58200000000001,101.803,65.9977,2008,1104
6.63599,105.59700000000001,98.9612,66.8696,2009,1104
12.2332,107.245,95.0116,63.9164,2010,1104
12.3817,103.65100000000001,91.2692,63.8506,2011,1104
16.6596,106.031,89.3714,61.5091,2012,1104
10.8058,104.11,93.3046,59.7128,2013,1104
8.19753,107.166,98.9688,62.2287,2014,1104
11.5173,110.461,98.9436,61.7411,2015,1104
8.651710000000001,105.609,96.9576,64.7681,2016,1104
13.4889,105.461,91.9717,64.9821,2017,1104
13.8252,108.459,94.6334,68.7962,2018,1104
11.4254,108.18799999999999,96.7623,68.7086,2019,1104
19.7952,116.295,96.4997,67.9914,2002,1211
14.9545,112.337,97.3823,67.2433,2003,1211
26.7299,121.485,94.7555,66.7071,2004,1211
18.4368,120.006,101.569,67.1057,2005,1211
14.6999,117.976,103.27600000000001,65.6245,2006,1211
15.7845,116.012,100.227,66.5965,2007,1211
19.3301,114.221,94.8911,65.1856,2008,1211
25.9534,116.86200000000001,90.9086,66.4288,2009,1211
16.7934,112.37799999999999,95.585,67.0743,2010,1211
16.5087,110.61,94.1013,66.6571,2011,1211
17.0149,111.604,94.5893,64.3904,2012,1211
28.9467,120.831,91.8845,62.4727,2013,1211
20.6386,113.594,92.9558,64.5603,2014,1211
28.9239,121.92,92.9958,64.2083,2015,1211
19.2756,116.44,97.1644,67.1988,2016,1211
33.0538,120.711,87.6571,70.02199999999999,2017,1211
24.7352,119.824,95.0891,68.9851,2018,1211
32.8597,125.258,92.3982,69.8432,2019,1211
19.3362,115.899,96.5628,64.1921,2002,1245
7.2363800000000005,112.45200000000001,105.21600000000001,66.3505,2003,1245
10.9827,107.706,96.7233,65.6365,2004,1245
8.800180000000001,107.0,98.2001,65.0398,2005,1245
10.9348,107.72,96.7855,65.4147,2006,1245
9.86858,105.10600000000001,95.2371,64.8381,2007,1245
13.8274,108.462,94.6345,64.1316,2008,1245
3.38303,102.87299999999999,99.49,65.2598,2009,1245
9.163960000000001,106.133,96.9688,66.415,2010,1245
5.0545599999999995,103.556,98.5012,66.8425,2011,1245
5.95707,106.11399999999999,100.15700000000001,66.2603,2012,1245
5.60111,108.12299999999999,102.522,64.5896,2013,1245
-1.67852,103.837,105.515,64.9688,2014,1245
4.48171,106.09700000000001,101.615,61.1548,2015,1245
-1.28595,106.12899999999999,107.414,67.1955,2016,1245
1.73415,104.421,102.68700000000001,68.2714,2017,1245
-4.62772,102.398,107.02600000000001,68.6241,2018,1245
2.8229,109.698,106.875,67.3553,2019,1245
19.2728,111.804,92.5312,63.3188,2002,1338
27.1788,113.295,86.1165,64.8023,2003,1338
26.1303,115.24799999999999,89.1178,59.5043,2004,1338
18.8718,114.695,95.8229,63.8867,2005,1338
21.5662,111.569,90.0027,64.3893,2006,1338
22.8504,118.425,95.5748,61.3083,2007,1338
19.5116,116.40700000000001,96.8952,63.1376,2008,1338
29.4777,121.48,92.00200000000001,64.7792,2009,1338
18.7753,111.307,92.5315,60.3262,2010,1338
27.4261,119.62700000000001,92.2012,62.2651,2011,1338
9.73898,111.57600000000001,101.837,61.8585,2012,1338
25.1014,116.301,91.1994,58.1464,2013,1338
21.5198,116.412,94.8924,62.7245,2014,1338
9.023010000000001,113.96799999999999,104.945,60.0734,2015,1338
16.2013,115.484,99.2827,65.557,2016,1338
9.5328,112.725,103.193,65.347,2017,1338
-5.60346,99.245,104.848,65.0871,2018,1338
7.089930000000001,105.244,98.154,66.919,2019,1338
18.9632,111.79700000000001,92.8341,67.6977,2002,1280
22.4034,108.501,86.098,65.1241,2003,1280
22.6715,114.667,91.9956,67.9987,2004,1280
14.4497,108.14299999999999,93.6936,68.5911,2005,1280
4.60457,102.133,97.5285,66.2185,2006,1280
17.6419,113.75200000000001,96.1106,68.2844,2007,1280
15.8174,107.34700000000001,91.5296,65.8268,2008,1280
11.8111,107.73299999999999,95.9223,66.7566,2009,1280
16.5065,108.79700000000001,92.2909,66.1536,2010,1280
2.98178,106.669,103.68700000000001,66.608,2011,1280
9.72868,111.587,101.859,63.1929,2012,1280
-7.90935,91.6785,99.5878,66.1036,2013,1280
-3.75746,99.6128,103.37,67.0575,2014,1280
0.750636,100.251,99.5001,63.5384,2015,1280
9.882,110.006,100.124,69.2753,2016,1280
6.85274,106.387,99.5341,68.8347,2017,1280
12.3553,109.611,97.2553,67.6311,2018,1280
20.6633,117.49600000000001,96.8328,67.4913,2019,1280
18.8371,116.09100000000001,97.2536,69.2028,2002,1208
21.2649,121.29700000000001,100.03200000000001,67.1798,2003,1208
10.4149,107.374,96.9594,62.565,2004,1208
-4.59551,94.3819,98.9774,64.3119,2005,1208
5.40716,102.72200000000001,97.3153,68.02199999999999,2006,1208
14.7489,110.304,95.5547,66.7437,2007,1208
7.89531,104.01799999999999,96.1227,64.1104,2008,1208
-2.90963,95.055,97.9646,67.437,2009,1208
8.42874,109.338,100.90899999999999,63.7464,2010,1208
11.9637,107.15299999999999,95.1889,64.1695,2011,1208
5.695530000000001,104.249,98.5533,60.8652,2012,1208
5.37875,101.79899999999999,96.42,60.2265,2013,1208
9.216510000000001,108.568,99.3515,62.7685,2014,1208
15.3937,109.524,94.1302,63.6563,2015,1208
10.9449,107.25200000000001,96.3067,67.0982,2016,1208
12.827,108.68700000000001,95.8596,66.9976,2017,1208
11.9104,107.77,95.8592,64.3908,2018,1208
4.13128,105.916,101.78399999999999,68.3371,2019,1208
18.7782,106.859,88.081,64.6221,2002,1376
8.599160000000001,103.31200000000001,94.7123,65.5871,2003,1376
16.596,110.845,94.2486,66.1339,2004,1376
12.2274,109.84700000000001,97.62,63.825,2005,1376
15.392999999999999,112.97,97.5766,58.7168,2006,1376
3.3724,110.024,106.65100000000001,60.463,2007,1376
5.89035,108.669,102.77799999999999,64.1229,2008,1376
11.9487,107.759,95.8102,71.8345,2009,1376
8.72262,105.944,97.2218,68.2789,2010,1376
2.98286,100.29899999999999,97.3162,67.4158,2011,1376
0.43749,103.045,102.60700000000001,61.048,2012,1376
-3.49401,101.64299999999999,105.137,64.4222,2013,1376
4.86741,106.835,101.96799999999999,65.7154,2014,1376
11.589,105.15700000000001,93.568,63.8852,2015,1376
13.6796,108.631,94.9517,70.2173,2016,1376
17.0302,105.546,88.5163,68.211,2017,1376
9.98552,105.82600000000001,95.8409,68.6274,2018,1376
9.67596,108.038,98.3625,70.1372,2019,1376
18.7095,111.243,92.5336,66.4403,2002,1462
20.8379,114.50299999999999,93.665,68.1862,2003,1462
17.837,110.76100000000001,92.9239,64.1432,2004,1462
8.90748,111.35700000000001,102.45,63.0721,2005,1462
12.9902,110.46700000000001,97.4771,65.1414,2006,1462
18.3007,117.35,99.0491,65.7488,2007,1462
22.3453,116.413,94.068,62.8978,2008,1462
19.0951,111.15799999999999,92.0625,65.3071,2009,1462
19.8256,114.76899999999999,94.9437,68.8639,2010,1462
16.5395,112.80799999999999,96.2683,64.8622,2011,1462
11.6059,107.588,95.9824,65.9384,2012,1462
9.559610000000001,105.914,96.3548,61.0853,2013,1462
15.0151,113.691,98.6757,64.4463,2014,1462
18.6517,115.28299999999999,96.6313,65.1714,2015,1462
21.71,117.096,95.3858,71.9214,2016,1462
15.3189,114.744,99.4255,67.1917,2017,1462
21.6909,120.74,99.0492,70.4307,2018,1462
10.3632,110.919,100.556,64.8689,2019,1462
18.5499,110.579,92.0294,68.9657,2002,1163
18.3956,111.73,93.3341,71.1085,2003,1163
25.8489,116.176,90.3272,68.4832,2004,1163
22.7543,112.50299999999999,89.7487,70.6715,2005,1163
25.9129,116.671,90.7579,68.0475,2006,1163
13.7331,103.689,89.9561,67.8106,2007,1163
19.1215,115.17299999999999,96.0511,66.6029,2008,1163
28.0401,114.59700000000001,86.5571,65.5863,2009,1163
15.6907,107.12299999999999,91.4325,67.6268,2010,1163
21.703000000000003,114.804,93.1006,65.3986,2011,1163
15.0185,111.126,96.1075,62.2672,2012,1163
14.0184,109.815,95.7964,63.1525,2013,1163
19.1162,111.355,92.2385,63.4064,2014,1163
10.8159,107.57799999999999,96.7617,61.748000000000005,2015,1163
18.752,111.65100000000001,92.899,65.7403,2016,1163
6.73137,105.36200000000001,98.6309,64.8976,2017,1163
-0.251352,105.30799999999999,105.56,66.9317,2018,1163
6.04432,108.415,102.37,68.5467,2019,1163
18.3854,114.22399999999999,95.8383,64.2148,2002,1279
11.464,111.595,100.131,62.8732,2003,1279
3.4796099999999996,102.569,99.089,63.1819,2004,1279
5.09911,102.848,97.7486,63.456,2005,1279
0.138973,101.86,101.721,63.2785,2006,1279
13.1195,113.01299999999999,99.8935,66.3,2007,1279
12.2857,113.16,100.874,68.2651,2008,1279
7.27273,111.096,103.824,65.5549,2009,1279
15.6373,113.008,97.3706,67.9505,2010,1279
9.68494,112.22399999999999,102.539,66.322,2011,1279
8.143510000000001,103.65700000000001,95.514,64.727,2012,1279
16.5223,112.338,95.8159,68.7636,2013,1279
8.42421,110.564,102.14,68.2481,2014,1279
14.4267,114.568,100.141,65.6482,2015,1279
10.0368,111.686,101.65,68.5036,2016,1279
9.36765,110.101,100.73299999999999,71.454,2017,1279
6.52741,111.48700000000001,104.959,70.0073,2018,1279
15.0161,112.85700000000001,97.8407,68.4026,2019,1279
18.2573,112.169,93.9116,67.2156,2002,1301
13.034,111.01700000000001,97.9831,65.1859,2003,1301
24.3286,118.12100000000001,93.7927,62.8842,2004,1301
19.009,116.383,97.3737,62.7547,2005,1301
16.6834,113.287,96.6036,63.9921,2006,1301
9.57279,112.427,102.854,65.8415,2007,1301
5.37791,107.245,101.867,62.0638,2008,1301
9.92831,113.087,103.15899999999999,62.2232,2009,1301
12.1755,106.604,94.4286,63.9694,2010,1301
7.0027,109.117,102.11399999999999,66.3562,2011,1301
13.1406,111.84700000000001,98.7065,66.3856,2012,1301
17.4046,116.772,99.3673,66.1873,2013,1301
10.5467,113.205,102.65799999999999,64.734,2014,1301
15.3629,114.001,98.6377,63.8463,2015,1301
10.1675,113.811,103.64299999999999,67.5541,2016,1301
5.64944,112.876,107.227,70.2288,2017,1301
15.1323,116.426,101.294,71.3548,2018,1301
16.6598,112.833,96.1733,70.8339,2019,1301
17.7678,115.319,97.5508,68.1446,2002,1323
19.6817,117.565,97.8837,69.2334,2003,1323
12.3928,112.655,100.262,64.8325,2004,1323
12.0075,109.508,97.5003,64.046,2005,1323
15.4416,117.369,101.927,63.5631,2006,1323
20.7354,119.18,98.4445,69.88600000000001,2007,1323
19.1955,116.335,97.1396,68.9559,2008,1323
15.3787,115.476,100.09700000000001,66.627,2009,1323
18.3693,119.809,101.439,62.3372,2010,1323
24.6542,121.279,96.6246,63.3777,2011,1323
14.2112,110.251,96.0393,59.5561,2012,1323
17.4382,115.515,98.0769,59.568999999999996,2013,1323
7.7595,113.17399999999999,105.414,62.9408,2014,1323
24.0703,124.62299999999999,100.552,63.2851,2015,1323
15.9813,119.69,103.709,64.933,2016,1323
21.0939,118.891,97.7973,67.0898,2017,1323
16.8168,116.105,99.2884,65.041,2018,1323
7.58373,108.344,100.76100000000001,65.1386,2019,1323
17.3249,114.262,96.9368,69.7493,2002,1403
15.3219,111.05799999999999,95.7364,66.1474,2003,1403
16.0926,110.15299999999999,94.0599,67.14399999999999,2004,1403
15.6457,110.917,95.271,69.462,2005,1403
5.45944,105.616,100.15700000000001,65.5348,2006,1403
11.6325,111.978,100.346,64.2774,2007,1403
9.79764,107.723,97.9257,66.8943,2008,1403
6.556539999999999,108.863,102.307,70.7192,2009,1403
9.74511,108.07700000000001,98.3316,70.6158,2010,1403
4.18895,106.68,102.491,69.726,2011,1403
-5.8491599999999995,95.0021,100.851,63.3959,2012,1403
-6.90448,100.21700000000001,107.12100000000001,65.8861,2013,1403
9.170860000000001,111.162,101.992,60.119,2014,1403
1.7353900000000002,102.111,100.376,61.2571,2015,1403
14.7244,113.846,99.1212,65.9989,2016,1403
14.7469,112.554,97.8068,63.7129,2017,1403
21.9424,114.03,92.0873,66.5709,2018,1403
26.7664,112.82600000000001,86.0594,66.6081,2019,1403
17.2017,113.29,96.0881,62.9567,2002,1277
17.7907,108.72,90.9288,63.6011,2003,1277
14.9366,116.84,101.904,64.2907,2004,1277
25.6192,119.60799999999999,93.9891,65.7071,2005,1277
17.0338,116.81,99.7762,63.6938,2006,1277
20.769000000000002,112.195,91.4261,60.1869,2007,1277
20.8814,115.444,94.5625,62.7366,2008,1277
22.7829,112.73200000000001,89.9494,65.9592,2009,1277
20.2975,112.26799999999999,91.9702,65.5206,2010,1277
14.7956,108.50299999999999,93.7079,65.0151,2011,1277
28.8179,115.088,86.2697,63.9032,2012,1277
23.2393,112.662,89.42299999999999,62.5852,2013,1277
23.7886,118.20299999999999,94.4143,64.3969,2014,1277
20.9213,115.973,95.052,62.8407,2015,1277
29.6807,123.022,93.3408,66.3201,2016,1277
14.9753,110.569,95.5936,66.7308,2017,1277
26.3461,119.98299999999999,93.6364,67.1449,2018,1277
31.1072,121.681,90.5738,67.6316,2019,1277
17.0321,111.038,94.0056,61.7509,2002,1139
15.3765,115.085,99.7088,58.7876,2003,1139
2.62721,106.921,104.29299999999999,56.7091,2004,1139
1.37751,109.446,108.068,58.206,2005,1139
12.4706,116.22,103.749,57.5698,2006,1139
20.9727,118.052,97.0797,58.1217,2007,1139
